
# Surface 0 of 1 surfaces

# Curve title: "'Datos/dataContour.txt'"

# IsoCurve 0, 100 points
# x y z type
 76  60  0.0147271 i
 76  61  0.0171252 i
 76  62  0.0192518 i
 76  63  0.0209762 i
 76  64  0.0223561 i
 76  65  0.0231702 i
 76  66  0.023166 i
 76  67  0.0222557 i
 76  68  0.0203968 i
 76  69  0.0177394 i
 76  70  0.014698 i
 76  71  0.0113167 i
 76  72  0.00750992 i
 76  73  0.00328641 i
 76  74 -0.00122403 i
 76  75 -0.00548552 i
 76  76 -0.00895067 i
 76  77 -0.011264 i
 76  78 -0.0124764 i
 76  79 -0.0130676 i
 76  80 -0.013219 i
 76  81 -0.0127941 i
 76  82 -0.0114463 i
 76  83 -0.00877169 i
 76  84 -0.00500447 i
 76  85 -0.000732981 i
 76  86  0.00312833 i
 76  87  0.00568523 i
 76  88  0.00667267 i
 76  89  0.00630372 i
 76  90  0.00504163 i
 76  91  0.00353986 i
 76  92  0.00225256 i
 76  93  0.00128716 i
 76  94  0.000662272 i
 76  95  0.000302142 i
 76  96  0.000108791 o
 76  97  1.52583e-05 o
 76  98  1.05637e-05 o
 76  99  2.37461e-05 o

# IsoCurve 24, 100 points
# x y z type
 75  0  3.56999e-05 o
 75  1  2.66455e-05 o
 75  2  1.39346e-05 o
 75  3  4.50247e-05 o
 75  4  0.000180954 o
 75  5  0.000454893 i
 75  6  0.000944467 i
 75  7  0.00173592 i
 75  8  0.0028944 i
 75  9  0.00434256 i
 75  10  0.00572392 i
 75  11  0.00644144 i
 75  12  0.00594157 i
 75  13  0.0038643 i
 75  14  0.0003841 i
 75  15 -0.00374605 i
 75  16 -0.00765384 i
 75  17 -0.0105341 i
 75  18 -0.0121002 i
 75  19 -0.012656 i
 75  20 -0.0126272 i
 75  21 -0.0121145 i
 75  22 -0.0109453 i
 75  23 -0.0087121 i
 75  24 -0.0052571 i
 75  25 -0.000963569 i
 75  26  0.00353447 i
 75  27  0.00770565 i
 75  28  0.0114873 i
 75  29  0.014905 i
 75  30  0.0178813 i
 75  31  0.0203744 i
 75  32  0.0219704 i
 75  33  0.0224316 i
 75  34  0.0218738 i
 75  35  0.0204154 i
 75  36  0.0184525 i
 75  37  0.0159601 i
 75  38  0.0130453 i
 75  39  0.00982827 i
 75  40  0.00619384 i
 75  41  0.00245346 i
 75  42 -0.00102551 i
 75  43 -0.00419543 i
 75  44 -0.006972 i
 75  45 -0.00924032 i
 75  46 -0.0113679 i
 75  47 -0.0130382 i
 75  48 -0.0138173 i
 75  49 -0.0143032 i
 75  50 -0.014587 i
 75  51 -0.0143032 i
 75  52 -0.0138173 i
 75  53 -0.0130382 i
 75  54 -0.0113679 i
 75  55 -0.00924032 i
 75  56 -0.006972 i
 75  57 -0.00419543 i
 75  58 -0.00102551 i
 75  59  0.00245346 i
 75  60  0.00619384 i
 75  61  0.00982827 i
 75  62  0.0130453 i
 75  63  0.0159601 i
 75  64  0.0184525 i
 75  65  0.0204154 i
 75  66  0.0218738 i
 75  67  0.0224316 i
 75  68  0.0219704 i
 75  69  0.0203744 i
 75  70  0.0178813 i
 75  71  0.014905 i
 75  72  0.0114873 i
 75  73  0.00770565 i
 75  74  0.00353447 i
 75  75 -0.000963569 i
 75  76 -0.0052571 i
 75  77 -0.0087121 i
 75  78 -0.0109453 i
 75  79 -0.0121145 i
 75  80 -0.0126272 i
 75  81 -0.012656 i
 75  82 -0.0121002 i
 75  83 -0.0105341 i
 75  84 -0.00765384 i
 75  85 -0.00374605 i
 75  86  0.0003841 i
 75  87  0.0038643 i
 75  88  0.00594157 i
 75  89  0.00644144 i
 75  90  0.00572392 i
 75  91  0.00434256 i
 75  92  0.0028944 i
 75  93  0.00173592 i
 75  94  0.000944467 i
 75  95  0.000454893 i
 75  96  0.000180954 o
 75  97  4.50247e-05 o
 75  98  1.39346e-05 o
 75  99  2.66455e-05 o

# IsoCurve 25, 100 points
# x y z type
 74  0  3.42039e-05 o
 74  1  1.78747e-05 o
 74  2  3.39824e-05 o
 74  3  0.000112266 o
 74  4  0.000285726 o
 74  5  0.000651556 i
 74  6  0.00128855 i
 74  7  0.00224912 i
 74  8  0.0035812 i
 74  9  0.00504034 i
 74  10  0.00606075 i
 74  11  0.00606918 i
 74  12  0.00460393 i
 74  13  0.00156469 i
 74  14 -0.00239941 i
 74  15 -0.00635523 i
 74  16 -0.00951827 i
 74  17 -0.0113411 i
 74  18 -0.0120728 i
 74  19 -0.0121522 i
 74  20 -0.0117605 i
 74  21 -0.0107324 i
 74  22 -0.00863064 i
 74  23 -0.0053298 i
 74  24 -0.00111103 i
 74  25  0.00339154 i
 74  26  0.00754819 i
 74  27  0.0113072 i
 74  28  0.0147188 i
 74  29  0.0177059 i
 74  30  0.0200643 i
 74  31  0.0213823 i
 74  32  0.0214734 i
 74  33  0.0203712 i
 74  34  0.0183812 i
 74  35  0.0158566 i
 74  36  0.0128523 i
 74  37  0.00931514 i
 74  38  0.00538982 i
 74  39  0.00101747 i
 74  40 -0.00339756 i
 74  41 -0.0074842 i
 74  42 -0.0112104 i
 74  43 -0.0142389 i
 74  44 -0.0169539 i
 74  45 -0.0196773 i
 74  46 -0.0218833 i
 74  47 -0.0232193 i
 74  48 -0.024341 i
 74  49 -0.0257069 i
 74  50 -0.026416 i
 74  51 -0.0257069 i
 74  52 -0.024341 i
 74  53 -0.0232193 i
 74  54 -0.0218833 i
 74  55 -0.0196773 i
 74  56 -0.0169539 i
 74  57 -0.0142389 i
 74  58 -0.0112104 i
 74  59 -0.0074842 i
 74  60 -0.00339756 i
 74  61  0.00101747 i
 74  62  0.00538982 i
 74  63  0.00931514 i
 74  64  0.0128523 i
 74  65  0.0158566 i
 74  66  0.0183812 i
 74  67  0.0203712 i
 74  68  0.0214734 i
 74  69  0.0213823 i
 74  70  0.0200643 i
 74  71  0.0177059 i
 74  72  0.0147188 i
 74  73  0.0113072 i
 74  74  0.00754819 i
 74  75  0.00339154 i
 74  76 -0.00111103 i
 74  77 -0.0053298 i
 74  78 -0.00863064 i
 74  79 -0.0107324 i
 74  80 -0.0117605 i
 74  81 -0.0121522 i
 74  82 -0.0120728 i
 74  83 -0.0113411 i
 74  84 -0.00951827 i
 74  85 -0.00635523 i
 74  86 -0.00239941 i
 74  87  0.00156469 i
 74  88  0.00460393 i
 74  89  0.00606918 i
 74  90  0.00606075 i
 74  91  0.00504034 i
 74  92  0.0035812 i
 74  93  0.00224912 i
 74  94  0.00128855 i
 74  95  0.000651556 i
 74  96  0.000285726 o
 74  97  0.000112266 o
 74  98  3.39824e-05 o
 74  99  1.78747e-05 o

# IsoCurve 26, 100 points
# x y z type
 73  0  1.43522e-05 o
 73  1  1.08312e-05 o
 73  2  7.47299e-05 o
 73  3  0.000196035 o
 73  4  0.000419468 o
 73  5  0.000888495 i
 73  6  0.001675 i
 73  7  0.002836 i
 73  8  0.00426702 i
 73  9  0.00550375 i
 73  10  0.00597504 i
 73  11  0.00512712 i
 73  12  0.0027034 i
 73  13 -0.000894737 i
 73  14 -0.00486656 i
 73  15 -0.00826563 i
 73  16 -0.0104478 i
 73  17 -0.0114301 i
 73  18 -0.0116703 i
 73  19 -0.0114226 i
 73  20 -0.0105775 i
 73  21 -0.00871624 i
 73  22 -0.00562637 i
 73  23 -0.00155542 i
 73  24  0.00290077 i
 73  25  0.00707571 i
 73  26  0.0108449 i
 73  27  0.0142856 i
 73  28  0.017251 i
 73  29  0.0194884 i
 73  30  0.0205749 i
 73  31  0.0203562 i
 73  32  0.0189085 i
 73  33  0.0164786 i
 73  34  0.0135328 i
 73  35  0.00997509 i
 73  36  0.00588802 i
 73  37  0.00136689 i
 73  38 -0.00352601 i
 73  39 -0.0083816 i
 73  40 -0.0129847 i
 73  41 -0.0171364 i
 73  42 -0.0205997 i
 73  43 -0.0236106 i
 73  44 -0.0264391 i
 73  45 -0.02882 i
 73  46 -0.0308047 i
 73  47 -0.0322922 i
 73  48 -0.0331197 i
 73  49 -0.0334855 i
 73  50 -0.0335582 i
 73  51 -0.0334855 i
 73  52 -0.0331197 i
 73  53 -0.0322922 i
 73  54 -0.0308047 i
 73  55 -0.02882 i
 73  56 -0.0264391 i
 73  57 -0.0236106 i
 73  58 -0.0205997 i
 73  59 -0.0171364 i
 73  60 -0.0129847 i
 73  61 -0.0083816 i
 73  62 -0.00352601 i
 73  63  0.00136689 i
 73  64  0.00588802 i
 73  65  0.00997509 i
 73  66  0.0135328 i
 73  67  0.0164786 i
 73  68  0.0189085 i
 73  69  0.0203562 i
 73  70  0.0205749 i
 73  71  0.0194884 i
 73  72  0.017251 i
 73  73  0.0142856 i
 73  74  0.0108449 i
 73  75  0.00707571 i
 73  76  0.00290077 i
 73  77 -0.00155542 i
 73  78 -0.00562637 i
 73  79 -0.00871624 i
 73  80 -0.0105775 i
 73  81 -0.0114226 i
 73  82 -0.0116703 i
 73  83 -0.0114301 i
 73  84 -0.0104478 i
 73  85 -0.00826563 i
 73  86 -0.00486656 i
 73  87 -0.000894737 i
 73  88  0.0027034 i
 73  89  0.00512712 i
 73  90  0.00597504 i
 73  91  0.00550375 i
 73  92  0.00426702 i
 73  93  0.002836 i
 73  94  0.001675 i
 73  95  0.000888495 i
 73  96  0.000419468 o
 73  97  0.000196035 o
 73  98  7.47299e-05 o
 73  99  1.08312e-05 o

# IsoCurve 27, 100 points
# x y z type
 72  0  3.17866e-06 o
 72  1  2.29071e-05 o
 72  2  0.000125009 o
 72  3  0.000287053 o
 72  4  0.000591426 o
 72  5  0.0011643 i
 72  6  0.00211071 i
 72  7  0.00343956 i
 72  8  0.00480788 i
 72  9  0.00567939 i
 72  10  0.00548019 i
 72  11  0.00371552 i
 72  12  0.000558569 i
 72  13 -0.0032494 i
 72  14 -0.00686714 i
 72  15 -0.00940528 i
 72  16 -0.0106921 i
 72  17 -0.0111145 i
 72  18 -0.0110394 i
 72  19 -0.0104451 i
 72  20 -0.00887666 i
 72  21 -0.00609289 i
 72  22 -0.00224931 i
 72  23  0.00213784 i
 72  24  0.00633071 i
 72  25  0.0100963 i
 72  26  0.0135039 i
 72  27  0.0164942 i
 72  28  0.0187094 i
 72  29  0.019667 i
 72  30  0.0193022 i
 72  31  0.0176542 i
 72  32  0.0150079 i
 72  33  0.0117257 i
 72  34  0.00781443 i
 72  35  0.00320634 i
 72  36 -0.00192211 i
 72  37 -0.00735047 i
 72  38 -0.0125812 i
 72  39 -0.0174398 i
 72  40 -0.0217898 i
 72  41 -0.025392 i
 72  42 -0.028572 i
 72  43 -0.0312447 i
 72  44 -0.0334233 i
 72  45 -0.0353529 i
 72  46 -0.036704 i
 72  47 -0.0370653 i
 72  48 -0.0372398 i
 72  49 -0.0378756 i
 72  50 -0.0382548 i
 72  51 -0.0378756 i
 72  52 -0.0372398 i
 72  53 -0.0370653 i
 72  54 -0.036704 i
 72  55 -0.0353529 i
 72  56 -0.0334233 i
 72  57 -0.0312447 i
 72  58 -0.028572 i
 72  59 -0.025392 i
 72  60 -0.0217898 i
 72  61 -0.0174398 i
 72  62 -0.0125812 i
 72  63 -0.00735047 i
 72  64 -0.00192211 i
 72  65  0.00320634 i
 72  66  0.00781443 i
 72  67  0.0117257 i
 72  68  0.0150079 i
 72  69  0.0176542 i
 72  70  0.0193022 i
 72  71  0.019667 i
 72  72  0.0187094 i
 72  73  0.0164942 i
 72  74  0.0135039 i
 72  75  0.0100963 i
 72  76  0.00633071 i
 72  77  0.00213784 i
 72  78 -0.00224931 i
 72  79 -0.00609289 i
 72  80 -0.00887666 i
 72  81 -0.0104451 i
 72  82 -0.0110394 i
 72  83 -0.0111145 i
 72  84 -0.0106921 i
 72  85 -0.00940528 i
 72  86 -0.00686714 i
 72  87 -0.0032494 i
 72  88  0.000558569 i
 72  89  0.00371552 i
 72  90  0.00548019 i
 72  91  0.00567939 i
 72  92  0.00480788 i
 72  93  0.00343956 i
 72  94  0.00211071 i
 72  95  0.0011643 i
 72  96  0.000591426 o
 72  97  0.000287053 o
 72  98  0.000125009 o
 72  99  2.29071e-05 o

# IsoCurve 28, 100 points
# x y z type
 71  0  1.31383e-05 o
 71  1  4.03841e-05 o
 71  2  0.000163916 o
 71  3  0.000388993 o
 71  4  0.000798568 o
 71  5  0.00150809 i
 71  6  0.002619 i
 71  7  0.00396276 i
 71  8  0.00510202 i
 71  9  0.00548825 i
 71  10  0.00450826 i
 71  11  0.00201051 i
 71  12 -0.00152777 i
 71  13 -0.00522739 i
 71  14 -0.00816029 i
 71  15 -0.00984812 i
 71  16 -0.0105212 i
 71  17 -0.0106096 i
 71  18 -0.0102703 i
 71  19 -0.00908147 i
 71  20 -0.00665358 i
 71  21 -0.00309383 i
 71  22  0.00113297 i
 71  23  0.00532867 i
 71  24  0.00912716 i
 71  25  0.0125212 i
 71  26  0.0154917 i
 71  27  0.0177613 i
 71  28  0.0187483 i
 71  29  0.0183362 i
 71  30  0.0166638 i
 71  31  0.0138646 i
 71  32  0.0103338 i
 71  33  0.00602043 i
 71  34  0.00106537 i
 71  35 -0.00440899 i
 71  36 -0.0100938 i
 71  37 -0.015468 i
 71  38 -0.0204476 i
 71  39 -0.024832 i
 71  40 -0.0284769 i
 71  41 -0.0314944 i
 71  42 -0.0338046 i
 71  43 -0.035473 i
 71  44 -0.036928 i
 71  45 -0.0377961 i
 71  46 -0.0380892 i
 71  47 -0.0382977 i
 71  48 -0.038362 i
 71  49 -0.0382237 i
 71  50 -0.0380944 i
 71  51 -0.0382237 i
 71  52 -0.038362 i
 71  53 -0.0382977 i
 71  54 -0.0380892 i
 71  55 -0.0377961 i
 71  56 -0.036928 i
 71  57 -0.035473 i
 71  58 -0.0338046 i
 71  59 -0.0314944 i
 71  60 -0.0284769 i
 71  61 -0.024832 i
 71  62 -0.0204476 i
 71  63 -0.015468 i
 71  64 -0.0100938 i
 71  65 -0.00440899 i
 71  66  0.00106537 i
 71  67  0.00602043 i
 71  68  0.0103338 i
 71  69  0.0138646 i
 71  70  0.0166638 i
 71  71  0.0183362 i
 71  72  0.0187483 i
 71  73  0.0177613 i
 71  74  0.0154917 i
 71  75  0.0125212 i
 71  76  0.00912716 i
 71  77  0.00532867 i
 71  78  0.00113297 i
 71  79 -0.00309383 i
 71  80 -0.00665358 i
 71  81 -0.00908147 i
 71  82 -0.0102703 i
 71  83 -0.0106096 i
 71  84 -0.0105212 i
 71  85 -0.00984812 i
 71  86 -0.00816029 i
 71  87 -0.00522739 i
 71  88 -0.00152777 i
 71  89  0.00201051 i
 71  90  0.00450826 i
 71  91  0.00548825 i
 71  92  0.00510202 i
 71  93  0.00396276 i
 71  94  0.002619 i
 71  95  0.00150809 i
 71  96  0.000798568 o
 71  97  0.000388993 o
 71  98  0.000163916 o
 71  99  4.03841e-05 o

# IsoCurve 29, 100 points
# x y z type
 70  0  6.10319e-05 o
 70  1  7.61769e-05 o
 70  2  0.000207472 o
 70  3  0.000490559 o
 70  4  0.00101659 o
 70  5  0.00190811 i
 70  6  0.0031258 i
 70  7  0.0043715 i
 70  8  0.00519183 i
 70  9  0.00494061 i
 70  10  0.0031854 i
 70  11  0.000169524 i
 70  12 -0.00346642 i
 70  13 -0.0066877 i
 70  14 -0.00880053 i
 70  15 -0.00981352 i
 70  16 -0.0101092 i
 70  17 -0.00999862 i
 70  18 -0.0092 i
 70  19 -0.00723417 i
 70  20 -0.00404878 i
 70  21 -4.24665e-05 i
 70  22  0.00406196 i
 70  23  0.0078719 i
 70  24  0.0112897 i
 70  25  0.0142986 i
 70  26  0.0166954 i
 70  27  0.0178583 i
 70  28  0.0175509 i
 70  29  0.0158846 i
 70  30  0.0130957 i
 70  31  0.00940086 i
 70  32  0.00489101 i
 70  33 -0.000348004 i
 70  34 -0.00605864 i
 70  35 -0.011881 i
 70  36 -0.0172815 i
 70  37 -0.0221804 i
 70  38 -0.0264564 i
 70  39 -0.0299892 i
 70  40 -0.0328742 i
 70  41 -0.034716 i
 70  42 -0.0357236 i
 70  43 -0.03618 i
 70  44 -0.0361224 i
 70  45 -0.0358614 i
 70  46 -0.0355198 i
 70  47 -0.0347359 i
 70  48 -0.0339313 i
 70  49 -0.0337916 i
 70  50 -0.0338806 i
 70  51 -0.0337916 i
 70  52 -0.0339313 i
 70  53 -0.0347359 i
 70  54 -0.0355198 i
 70  55 -0.0358614 i
 70  56 -0.0361224 i
 70  57 -0.03618 i
 70  58 -0.0357236 i
 70  59 -0.034716 i
 70  60 -0.0328742 i
 70  61 -0.0299892 i
 70  62 -0.0264564 i
 70  63 -0.0221804 i
 70  64 -0.0172815 i
 70  65 -0.011881 i
 70  66 -0.00605864 i
 70  67 -0.000348004 i
 70  68  0.00489101 i
 70  69  0.00940086 i
 70  70  0.0130957 i
 70  71  0.0158846 i
 70  72  0.0175509 i
 70  73  0.0178583 i
 70  74  0.0166954 i
 70  75  0.0142986 i
 70  76  0.0112897 i
 70  77  0.0078719 i
 70  78  0.00406196 i
 70  79 -4.24665e-05 i
 70  80 -0.00404878 i
 70  81 -0.00723417 i
 70  82 -0.0092 i
 70  83 -0.00999862 i
 70  84 -0.0101092 i
 70  85 -0.00981352 i
 70  86 -0.00880053 i
 70  87 -0.0066877 i
 70  88 -0.00346642 i
 70  89  0.000169524 i
 70  90  0.0031854 i
 70  91  0.00494061 i
 70  92  0.00519183 i
 70  93  0.0043715 i
 70  94  0.0031258 i
 70  95  0.00190811 i
 70  96  0.00101659 o
 70  97  0.000490559 o
 70  98  0.000207472 o
 70  99  7.61769e-05 o

# IsoCurve 30, 100 points
# x y z type
 69  0  9.90687e-05 o
 69  1  0.000127208 o
 69  2  0.000277526 o
 69  3  0.000605196 o
 69  4  0.00127571 o
 69  5  0.00230132 i
 69  6  0.00351096 i
 69  7  0.00461413 i
 69  8  0.00500851 i
 69  9  0.00409908 i
 69  10  0.00174784 i
 69  11 -0.00159403 i
 69  12 -0.00501508 i
 69  13 -0.0075718 i
 69  14 -0.00898788 i
 69  15 -0.00953094 i
 69  16 -0.0096313 i
 69  17 -0.00920168 i
 69  18 -0.00774385 i
 69  19 -0.00502775 i
 69  20 -0.00132656 i
 69  21  0.00266025 i
 69  22  0.00644452 i
 69  23  0.00989757 i
 69  24  0.0129535 i
 69  25  0.0154737 i
 69  26  0.0168914 i
 69  27  0.016805 i
 69  28  0.0152735 i
 69  29  0.0125182 i
 69  30  0.00886592 i
 69  31  0.00427616 i
 69  32 -0.000974375 i
 69  33 -0.00671868 i
 69  34 -0.0126078 i
 69  35 -0.0180727 i
 69  36 -0.0230473 i
 69  37 -0.0272815 i
 69  38 -0.030604 i
 69  39 -0.0330096 i
 69  40 -0.0342606 i
 69  41 -0.0344148 i
 69  42 -0.0338027 i
 69  43 -0.0325983 i
 69  44 -0.0312771 i
 69  45 -0.0297326 i
 69  46 -0.0278392 i
 69  47 -0.0262063 i
 69  48 -0.0251561 i
 69  49 -0.0243307 i
 69  50 -0.0238774 i
 69  51 -0.0243307 i
 69  52 -0.0251561 i
 69  53 -0.0262063 i
 69  54 -0.0278392 i
 69  55 -0.0297326 i
 69  56 -0.0312771 i
 69  57 -0.0325983 i
 69  58 -0.0338027 i
 69  59 -0.0344148 i
 69  60 -0.0342606 i
 69  61 -0.0330096 i
 69  62 -0.030604 i
 69  63 -0.0272815 i
 69  64 -0.0230473 i
 69  65 -0.0180727 i
 69  66 -0.0126078 i
 69  67 -0.00671868 i
 69  68 -0.000974375 i
 69  69  0.00427616 i
 69  70  0.00886592 i
 69  71  0.0125182 i
 69  72  0.0152735 i
 69  73  0.016805 i
 69  74  0.0168914 i
 69  75  0.0154737 i
 69  76  0.0129535 i
 69  77  0.00989757 i
 69  78  0.00644452 i
 69  79  0.00266025 i
 69  80 -0.00132656 i
 69  81 -0.00502775 i
 69  82 -0.00774385 i
 69  83 -0.00920168 i
 69  84 -0.0096313 i
 69  85 -0.00953094 i
 69  86 -0.00898788 i
 69  87 -0.0075718 i
 69  88 -0.00501508 i
 69  89 -0.00159403 i
 69  90  0.00174784 i
 69  91  0.00409908 i
 69  92  0.00500851 i
 69  93  0.00461413 i
 69  94  0.00351096 i
 69  95  0.00230132 i
 69  96  0.00127571 o
 69  97  0.000605196 o
 69  98  0.000277526 o
 69  99  0.000127208 o

# IsoCurve 31, 100 points
# x y z type
 68  0  0.000109822 o
 68  1  0.000179216 o
 68  2  0.000366117 o
 68  3  0.000766603 o
 68  4  0.00158797 o
 68  5  0.00266339 i
 68  6  0.00381841 i
 68  7  0.00467437 i
 68  8  0.0045148 i
 68  9  0.00300745 i
 68  10  0.00021572 i
 68  11 -0.00314774 i
 68  12 -0.00606137 i
 68  13 -0.00794984 i
 68  14 -0.00883059 i
 68  15 -0.00913208 i
 68  16 -0.0090205 i
 68  17 -0.00808884 i
 68  18 -0.00596473 i
 68  19 -0.00267919 i
 68  20  0.00110289 i
 68  21  0.0048329 i
 68  22  0.00832091 i
 68  23  0.0114583 i
 68  24  0.0141254 i
 68  25  0.0157986 i
 68  26  0.0160481 i
 68  27  0.0147672 i
 68  28  0.0122492 i
 68  29  0.00878151 i
 68  30  0.00437039 i
 68  31 -0.000878054 i
 68  32 -0.00664624 i
 68  33 -0.0125714 i
 68  34 -0.0181005 i
 68  35 -0.0229803 i
 68  36 -0.0270764 i
 68  37 -0.0302108 i
 68  38 -0.0321905 i
 68  39 -0.0327369 i
 68  40 -0.0320974 i
 68  41 -0.0303445 i
 68  42 -0.0279572 i
 68  43 -0.0255207 i
 68  44 -0.0227552 i
 68  45 -0.0196113 i
 68  46 -0.0167424 i
 68  47 -0.014094 i
 68  48 -0.011786 i
 68  49 -0.010417 i
 68  50 -0.00995981 i
 68  51 -0.010417 i
 68  52 -0.011786 i
 68  53 -0.014094 i
 68  54 -0.0167424 i
 68  55 -0.0196113 i
 68  56 -0.0227552 i
 68  57 -0.0255207 i
 68  58 -0.0279572 i
 68  59 -0.0303445 i
 68  60 -0.0320974 i
 68  61 -0.0327369 i
 68  62 -0.0321905 i
 68  63 -0.0302108 i
 68  64 -0.0270764 i
 68  65 -0.0229803 i
 68  66 -0.0181005 i
 68  67 -0.0125714 i
 68  68 -0.00664624 i
 68  69 -0.000878054 i
 68  70  0.00437039 i
 68  71  0.00878151 i
 68  72  0.0122492 i
 68  73  0.0147672 i
 68  74  0.0160481 i
 68  75  0.0157986 i
 68  76  0.0141254 i
 68  77  0.0114583 i
 68  78  0.00832091 i
 68  79  0.0048329 i
 68  80  0.00110289 i
 68  81 -0.00267919 i
 68  82 -0.00596473 i
 68  83 -0.00808884 i
 68  84 -0.0090205 i
 68  85 -0.00913208 i
 68  86 -0.00883059 i
 68  87 -0.00794984 i
 68  88 -0.00606137 i
 68  89 -0.00314774 i
 68  90  0.00021572 i
 68  91  0.00300745 i
 68  92  0.0045148 i
 68  93  0.00467437 i
 68  94  0.00381841 i
 68  95  0.00266339 i
 68  96  0.00158797 o
 68  97  0.000766603 o
 68  98  0.000366117 o
 68  99  0.000179216 o

# IsoCurve 32, 100 points
# x y z type
 67  0  0.000145256 o
 67  1  0.000222459 o
 67  2  0.000457223 o
 67  3  0.000958632 o
 67  4  0.001842 o
 67  5  0.00295391 i
 67  6  0.0040552 i
 67  7  0.00456312 i
 67  8  0.0038681 i
 67  9  0.00180437 i
 67  10 -0.0012712 i
 67  11 -0.00437314 i
 67  12 -0.00669675 i
 67  13 -0.00797818 i
 67  14 -0.008527 i
 67  15 -0.00866385 i
 67  16 -0.00819643 i
 67  17 -0.00669929 i
 67  18 -0.00396704 i
 67  19 -0.000457478 i
 67  20  0.00314995 i
 67  21  0.0066038 i
 67  22  0.00979071 i
 67  23  0.0125799 i
 67  24  0.0145298 i
 67  25  0.0151809 i
 67  26  0.0143504 i
 67  27  0.0121413 i
 67  28  0.00900113 i
 67  29  0.00484071 i
 67  30 -0.000226802 i
 67  31 -0.00596562 i
 67  32 -0.0119169 i
 67  33 -0.0174499 i
 67  34 -0.022361 i
 67  35 -0.0262616 i
 67  36 -0.0290618 i
 67  37 -0.0306189 i
 67  38 -0.0305877 i
 67  39 -0.029181 i
 67  40 -0.0266088 i
 67  41 -0.0230683 i
 67  42 -0.0192029 i
 67  43 -0.0149412 i
 67  44 -0.0104103 i
 67  45 -0.0059143 i
 67  46 -0.00152098 i
 67  47  0.0020006 i
 67  48  0.00404686 i
 67  49  0.00515667 i
 67  50  0.00564942 i
 67  51  0.00515667 i
 67  52  0.00404686 i
 67  53  0.0020006 i
 67  54 -0.00152098 i
 67  55 -0.0059143 i
 67  56 -0.0104103 i
 67  57 -0.0149412 i
 67  58 -0.0192029 i
 67  59 -0.0230683 i
 67  60 -0.0266088 i
 67  61 -0.029181 i
 67  62 -0.0305877 i
 67  63 -0.0306189 i
 67  64 -0.0290618 i
 67  65 -0.0262616 i
 67  66 -0.022361 i
 67  67 -0.0174499 i
 67  68 -0.0119169 i
 67  69 -0.00596562 i
 67  70 -0.000226802 i
 67  71  0.00484071 i
 67  72  0.00900113 i
 67  73  0.0121413 i
 67  74  0.0143504 i
 67  75  0.0151809 i
 67  76  0.0145298 i
 67  77  0.0125799 i
 67  78  0.00979071 i
 67  79  0.0066038 i
 67  80  0.00314995 i
 67  81 -0.000457478 i
 67  82 -0.00396704 i
 67  83 -0.00669929 i
 67  84 -0.00819643 i
 67  85 -0.00866385 i
 67  86 -0.008527 i
 67  87 -0.00797818 i
 67  88 -0.00669675 i
 67  89 -0.00437314 i
 67  90 -0.0012712 i
 67  91  0.00180437 i
 67  92  0.0038681 i
 67  93  0.00456312 i
 67  94  0.0040552 i
 67  95  0.00295391 i
 67  96  0.001842 o
 67  97  0.000958632 o
 67  98  0.000457223 o
 67  99  0.000222459 o

# IsoCurve 33, 100 points
# x y z type
 66  0  0.00020816 o
 66  1  0.000269772 o
 66  2  0.00058958 o
 66  3  0.00118795 o
 66  4  0.00205088 o
 66  5  0.0031634 i
 66  6  0.004099 i
 66  7  0.00421909 i
 66  8  0.00305653 i
 66  9  0.000578492 i
 66  10 -0.00249577 i
 66  11 -0.00518462 i
 66  12 -0.00692437 i
 66  13 -0.00776935 i
 66  14 -0.00814549 i
 66  15 -0.00805443 i
 66  16 -0.00718953 i
 66  17 -0.00513081 i
 66  18 -0.00204591 i
 66  19  0.00141212 i
 66  20  0.00480032 i
 66  21  0.00795774 i
 66  22  0.0108634 i
 66  23  0.0130802 i
 66  24  0.0141794 i
 66  25  0.0139027 i
 66  26  0.0122288 i
 66  27  0.0094432 i
 66  28  0.00563916 i
 66  29  0.00079783 i
 66  30 -0.00480732 i
 66  31 -0.0106908 i
 66  32 -0.0161762 i
 66  33 -0.0209713 i
 66  34 -0.0248608 i
 66  35 -0.0276205 i
 66  36 -0.0289846 i
 66  37 -0.0285837 i
 66  38 -0.0266115 i
 66  39 -0.0231428 i
 66  40 -0.0186359 i
 66  41 -0.0135141 i
 66  42 -0.00780523 i
 66  43 -0.00181233 i
 66  44  0.00416142 i
 66  45  0.010004 i
 66  46  0.0149496 i
 66  47  0.018566 i
 66  48  0.0213164 i
 66  49  0.0233046 i
 66  50  0.0241116 i
 66  51  0.0233046 i
 66  52  0.0213164 i
 66  53  0.018566 i
 66  54  0.0149496 i
 66  55  0.010004 i
 66  56  0.00416142 i
 66  57 -0.00181233 i
 66  58 -0.00780523 i
 66  59 -0.0135141 i
 66  60 -0.0186359 i
 66  61 -0.0231428 i
 66  62 -0.0266115 i
 66  63 -0.0285837 i
 66  64 -0.0289846 i
 66  65 -0.0276205 i
 66  66 -0.0248608 i
 66  67 -0.0209713 i
 66  68 -0.0161762 i
 66  69 -0.0106908 i
 66  70 -0.00480732 i
 66  71  0.00079783 i
 66  72  0.00563916 i
 66  73  0.0094432 i
 66  74  0.0122288 i
 66  75  0.0139027 i
 66  76  0.0141794 i
