0 -0.00253736
0.00333333 0.00287324
0.00666667 -0.00278035
0.01 0.00311447
0.0133333 -0.00304371
0.0166667 0.00334262
0.02 -0.00333124
0.0233333 0.00354563
0.0266667 -0.00364968
0.03 0.00371232
0.0333333 -0.00400403
0.0366667 0.00382593
0.04 -0.00441378
0.0433333 0.00385185
0.0466667 -0.00491144
0.05 0.00373726
0.0533333 -0.00556367
0.0566667 0.00338319
0.06 -0.00648527
0.0633333 0.00263648
0.0666667 -0.00786182
0.07 0.00125659
0.0733333 -0.00996946
0.0766667 -0.00108861
0.08 -0.0131889
0.0833333 -0.00484219
0.0866667 -0.0180003
0.09 -0.0105388
0.0933333 -0.0249674
0.0966667 -0.0187612
0.1 -0.0346685
0.103333 -0.0300755
0.106667 -0.0476098
0.11 -0.0449099
0.113333 -0.064103
0.116667 -0.0634281
0.12 -0.0841246
0.123333 -0.0853999
0.126667 -0.107198
0.13 -0.11009
0.133333 -0.132327
0.136667 -0.136235
0.14 -0.157999
0.143333 -0.162103
0.146667 -0.182308
0.15 -0.185661
0.153333 -0.203169
0.156667 -0.204834
0.16 -0.218601
0.163333 -0.217805
0.166667 -0.227038
0.17 -0.223304
0.173333 -0.227582
0.176667 -0.220822
0.18 -0.220149
0.183333 -0.210689
0.186667 -0.205492
0.19 -0.194019
0.193333 -0.185057
0.196667 -0.17251
0.2 -0.160748
0.203333 -0.148173
0.206667 -0.134631
0.21 -0.123028
0.213333 -0.108646
0.216667 -0.0988485
0.22 -0.0843756
0.223333 -0.0769774
0.226667 -0.062926
0.23 -0.0582494
0.233333 -0.0448885
0.236667 -0.0430071
0.24 -0.0304012
0.243333 -0.0311835
0.246667 -0.0192499
0.25 -0.0224334
0.253333 -0.0109971
0.256667 -0.01625
0.26 -0.0051087
0.263333 -0.0120771
0.266667 -0.00104434
0.27 -0.00939038
0.273333 0.00168206
0.276667 -0.00774449
0.28 0.00346953
0.283333 -0.00678844
0.286667 0.00461848
0.29 -0.00626455
0.293333 0.00534197
0.296667 -0.00599676
0.3 0.005782
0.303333 -0.0058768
0.306667 0.00603033
0.31 -0.00584051
0.313333 0.00613617
0.316667 -0.00584618
0.32 0.00612738
0.323333 -0.00587766
0.326667 0.00603079
0.33 -0.00592244
0.333333 0.00586122
0.336667 -0.00596388
0.34 0.00563847
0.343333 -0.00598772
0.346667 0.0053871
0.35 -0.00597693
0.353333 0.00513064
0.356667 -0.00591365
0.36 0.00488963
0.363333 -0.00578339
0.366667 0.00467888
0.37 -0.00558412
0.373333 0.00450853
0.376667 -0.0053169
0.38 0.00436891
0.383333 -0.004993
0.386667 0.00425584
0.39 -0.00463682
0.393333 0.00414985
0.396667 -0.004262
0.4 0.00403209
0.403333 -0.00389326
0.406667 0.00389444
0.41 -0.00354689
0.413333 0.00372462
0.416667 -0.00322691
0.42 0.00351922
0.423333 -0.00293758
0.426667 0.00328399
0.43 -0.00267731
0.433333 0.00302713
0.436667 -0.00244091
0.44 0.00275753
0.443333 -0.00221988
0.446667 0.00248244
0.45 -0.00200856
0.453333 0.00221147
0.456667 -0.00180301
0.46 0.00194825
0.463333 -0.00160005
0.466667 0.00169845
0.47 -0.00140145
0.473333 0.00146325
0.476667 -0.00120598
0.48 0.00124373
0.483333 -0.00101751
0.486667 0.00104091
0.49 -0.000836777
0.493333 0.000854515
0.496667 -0.000665965
0.5 0.000685775
0.503333 -0.00049062
0.506667 0.000522189
0.51 -0.000402839
0.513333 0.000382012
0.516667 -0.000352041
0.52 0.000292244
0.523333 -0.000338164
0.526667 0.000256549
0.53 -0.000360762
0.533333 0.000275907
0.536667 -0.000420459
0.54 0.000348794
0.543333 -0.000519064
0.546667 0.0004717
0.55 -0.000656754
0.553333 0.000639162
0.556667 -0.00083181
0.56 0.000845374
0.563333 -0.00104012
0.566667 0.0010835
0.57 -0.00127579
0.573333 0.001346
0.576667 -0.00153091
0.58 0.00162303
0.583333 -0.00179594
0.586667 0.00190425
0.59 -0.0020611
0.593333 0.00217854
0.596667 -0.00231408
0.6 0.00243541
0.603333 -0.00253906
0.606667 0.00267007
0.61 -0.00270924
0.613333 0.002897
0.616667 -0.00276709
0.62 0.00318491
0.623333 -0.00256871
0.626667 0.00374158
0.63 -0.0017593
0.633333 0.00509505
0.636667 0.000476164
0.64 0.0084243
0.643333 0.00582654
0.646667 0.0160535
0.65 0.0173994
0.653333 0.0319893
0.656667 0.0401657
0.66 0.0621522
0.663333 0.08082
0.666667 0.113703
0.67 0.146424
0.673333 0.192899
0.676667 0.241468
0.68 0.301491
0.683333 0.363896
0.686667 0.432817
0.69 0.501851
0.693333 0.569851
0.696667 0.633629
0.7 0.687482
0.703333 0.732428
0.706667 0.75951
0.71 0.774998
0.713333 0.767996
0.716667 0.750505
0.72 0.71044
0.723333 0.665028
0.726667 0.600919
0.73 0.539136
0.733333 0.464462
0.736667 0.399882
0.74 0.327754
0.743333 0.27144
0.746667 0.21086
0.75 0.168792
0.753333 0.123356
0.756667 0.0963894
0.76 0.0652687
0.763333 0.0508433
0.766667 0.0308439
0.77 0.0251044
0.773333 0.012585
0.776667 0.0119475
0.78 0.00394116
0.783333 0.00579687
0.786667 0.000344123
0.79 0.00310418
0.793333 -0.000901086
0.796667 0.00193472
0.8 -0.0011714
0.803333 0.0013757
0.806667 -0.00109019
0.81 0.00104559
0.813333 -0.000908173
0.816667 0.000812053
0.82 -0.000714947
0.823333 0.000632487
0.826667 -0.000546585
0.83 0.000495958
0.833333 -0.000412223
0.836667 0.000404624
0.84 -0.000312686
0.843333 0.000358306
0.846667 -0.00025018
0.85 0.00035015
0.853333 -0.000228455
0.856667 0.000368837
0.86 -0.000252972
0.863333 0.000400092
0.866667 -0.000327328
0.87 0.000432895
0.873333 -0.00044687
0.876667 0.000465217
0.88 -0.000594779
0.883333 0.000507635
0.886667 -0.00074333
0.89 0.000578715
0.893333 -0.000863321
0.896667 0.000692723
0.9 -0.000937276
0.903333 0.000848714
0.906667 -0.000969045
0.91 0.00102587
0.913333 -0.000983263
0.916667 0.00118914
0.92 -0.00101483
0.923333 0.00130412
0.926667 -0.00109258
0.93 0.00135275
0.933333 -0.00122633
0.936667 0.00134283
0.94 -0.00140045
0.943333 0.00130807
0.946667 -0.00158035
0.95 0.00129571
0.953333 -0.00172894
0.956667 0.00134738
0.96 -0.00182517
0.963333 0.00148032
0.966667 -0.00187616
0.97 0.00168264
0.973333 -0.00191412
0.976667 0.00192307
0.98 -0.00197973
