0 0.00155259 0.00529647
1 0.00200532 0.00579553
2 0.00278623 0.00584124
3 0.00380869 0.0054149
4 0.00436962 0.00453492
5 0.00381201 0.00325658
6 0.00178879 0.00166887
7 -0.000797756 -0.000111446
8 -0.00290487 -0.00194811
9 -0.00399222 -0.00369551
10 -0.00473538 -0.00520983
11 -0.00597336 -0.00636048
12 -0.00708758 -0.0070409
13 -0.00721885 -0.00717783
14 -0.00630375 -0.00673831
15 -0.00560852 -0.00573387
16 -0.00429574 -0.0042213
17 -0.00235993 -0.00230002
18 -3.99005e-05 -0.000106005
19 0.00181616 0.00219731
20 0.00413717 0.00443069
21 0.00623079 0.00641231
22 0.00779704 0.00797184
23 0.00855902 0.00896413
24 0.00892432 0.00928157
25 0.00886425 0.00886415
26 0.00753299 0.00770626
27 0.00593598 0.00585977
28 0.00335931 0.00343283
29 0.00125735 0.000584471
30 -0.00216096 -0.00248494
31 -0.00498431 -0.00554668
32 -0.00793413 -0.00835933
33 -0.00983981 -0.0106862
34 -0.0119706 -0.0123133
35 -0.0124028 -0.013066
36 -0.0122503 -0.0128247
37 -0.0109177 -0.0115359
38 -0.00871676 -0.00922059
39 -0.0055928 -0.00597668
40 -0.00141948 -0.00197663
41 0.00246356 0.00254014
42 0.00755512 0.00727994
43 0.0117642 0.0119117
44 0.0163476 0.016087
45 0.0190807 0.0194622
46 0.0221369 0.0217214
47 0.0228268 0.0225979
48 0.022858 0.0218937
49 0.0205187 0.0194953
50 0.0175953 0.0153842
51 0.0126115 0.00964237
52 0.00668503 0.00245044
53 0.000216732 -0.00591948
54 -0.00652904 -0.015118
55 -0.0116948 -0.0247383
56 -0.0152447 -0.0343437
57 -0.01134 -0.0435062
58 0.00449591 -0.0518819
59 0.0527095 -0.0594641
60 0.128963 -0.0682095
61 0.150308 -0.110072
62 0.114637 -inf
63 0.150308 -0.110072
64 0.128963 -0.0682095
65 0.0527095 -0.0594641
66 0.00449591 -0.0518819
67 -0.01134 -0.0435062
68 -0.0152447 -0.0343437
69 -0.0116948 -0.0247383
70 -0.00652904 -0.015118
71 0.000216732 -0.00591948
72 0.00668503 0.00245044
73 0.0126115 0.00964237
74 0.0175953 0.0153842
75 0.0205187 0.0194953
76 0.022858 0.0218937
77 0.0228268 0.0225979
78 0.0221369 0.0217214
79 0.0190807 0.0194622
80 0.0163476 0.016087
81 0.0117642 0.0119117
82 0.00755512 0.00727994
83 0.00246356 0.00254014
84 -0.00141948 -0.00197663
85 -0.0055928 -0.00597668
86 -0.00871676 -0.00922059
87 -0.0109177 -0.0115359
88 -0.0122503 -0.0128247
89 -0.0124028 -0.013066
90 -0.0119706 -0.0123133
91 -0.00983981 -0.0106862
92 -0.00793413 -0.00835933
93 -0.00498431 -0.00554668
94 -0.00216096 -0.00248494
95 0.00125735 0.000584471
96 0.00335931 0.00343283
97 0.00593598 0.00585977
98 0.00753299 0.00770626
99 0.00886425 0.00886415
100 0.00892432 0.00928157
101 0.00855902 0.00896413
102 0.00779704 0.00797184
103 0.00623079 0.00641231
104 0.00413717 0.00443069
105 0.00181616 0.00219731
106 -3.99005e-05 -0.000106005
107 -0.00235993 -0.00230002
108 -0.00429574 -0.0042213
109 -0.00560852 -0.00573387
110 -0.00630375 -0.00673831
111 -0.00721885 -0.00717783
112 -0.00708758 -0.0070409
113 -0.00597336 -0.00636048
114 -0.00473538 -0.00520983
115 -0.00399222 -0.00369551
116 -0.00290487 -0.00194811
117 -0.000797756 -0.000111446
118 0.00178879 0.00166887
119 0.00381201 0.00325658
120 0.00436962 0.00453492
121 0.00380869 0.0054149
122 0.00278623 0.00584124
123 0.00200532 0.00579553
124 0.00155259 0.00529647
