
# Surface 0 of 1 surfaces

# Curve title: "'Datos/dataContour.txt'"

# IsoCurve 0, 100 points
# x y z type
 77  0  1.19861e-05 o
 77  1  2.15504e-05 o
 77  2 -1.91926e-05 o
 77  3  7.04639e-07 o
 77  4  5.5085e-05 o
 77  5  0.000267439 i
 77  6  0.000846639 i
 77  7  0.00194124 i
 77  8  0.00383224 i
 77  9  0.00636446 i
 77  10  0.00910716 i
 77  11  0.0110786 i
 77  12  0.0110889 i
 77  13  0.00840707 i
 77  14  0.00314796 i
 77  15 -0.00347533 i
 77  16 -0.00974806 i
 77  17 -0.0143512 i
 77  18 -0.0169915 i
 77  19 -0.018497 i
 77  20 -0.0196976 i
 77  21 -0.0205562 i
 77  22 -0.0201757 i
 77  23 -0.0175258 i
 77  24 -0.0127948 i
 77  25 -0.00705349 i
 77  26 -0.00127777 i
 77  27  0.00419961 i
 77  28  0.00994087 i
 77  29  0.016241 i
 77  30  0.0222878 i
 77  31  0.027201 i
 77  32  0.0305143 i
 77  33  0.0325857 i
 77  34  0.0341361 i
 77  35  0.0349198 i
 77  36  0.0343749 i
 77  37  0.0324849 i
 77  38  0.0296044 i
 77  39  0.0264624 i
 77  40  0.0233412 i
 77  41  0.019748 i
 77  42  0.0157528 i
 77  43  0.0117672 i
 77  44  0.00816039 i
 77  45  0.0052788 i
 77  46  0.0028791 i
 77  47  0.000645708 i
 77  48 -0.00111505 i
 77  49 -0.00231114 i
 77  50 -0.00279463 i
 77  51 -0.00231114 i
 77  52 -0.00111505 i
 77  53  0.000645708 i
 77  54  0.0028791 i
 77  55  0.0052788 i
 77  56  0.00816039 i
 77  57  0.0117672 i
 77  58  0.0157528 i
 77  59  0.019748 i
 77  60  0.0233412 i
 77  61  0.0264624 i
 77  62  0.0296044 i
 77  63  0.0324849 i
 77  64  0.0343749 i
 77  65  0.0349198 i
 77  66  0.0341361 i
 77  67  0.0325857 i
 77  68  0.0305143 i
 77  69  0.027201 i
 77  70  0.0222878 i
 77  71  0.016241 i
 77  72  0.00994087 i
 77  73  0.00419961 i
 77  74 -0.00127777 i
 77  75 -0.00705349 i
 77  76 -0.0127948 i
 77  77 -0.0175258 i
 77  78 -0.0201757 i
 77  79 -0.0205562 i
 77  80 -0.0196976 i
 77  81 -0.018497 i
 77  82 -0.0169915 i
 77  83 -0.0143512 i
 77  84 -0.00974806 i
 77  85 -0.00347533 i
 77  86  0.00314796 i
 77  87  0.00840707 i
 77  88  0.0110889 i
 77  89  0.0110786 i
 77  90  0.00910716 i
 77  91  0.00636446 i
 77  92  0.00383224 i
 77  93  0.00194124 i
 77  94  0.000846639 i
 77  95  0.000267439 i
 77  96  5.5085e-05 o
 77  97  7.04639e-07 o
 77  98 -1.91926e-05 o
 77  99  2.15504e-05 o

# IsoCurve 23, 100 points
# x y z type
 76  0  1.01055e-05 o
 76  1  2.47044e-05 o
 76  2 -4.35314e-07 o
 76  3  3.86598e-06 o
 76  4  0.000110491 o
 76  5  0.000467132 i
 76  6  0.00134315 i
 76  7  0.0028751 i
 76  8  0.00526558 i
 76  9  0.00802754 i
 76  10  0.0103508 i
 76  11  0.0110997 i
 76  12  0.00915531 i
 76  13  0.00450296 i
 76  14 -0.00188516 i
 76  15 -0.00825503 i
 76  16 -0.013006 i
 76  17 -0.0159139 i
 76  18 -0.0176201 i
 76  19 -0.018868 i
 76  20 -0.0198784 i
 76  21 -0.0195306 i
 76  22 -0.016994 i
 76  23 -0.0123699 i
 76  24 -0.00660271 i
 76  25 -0.000798539 i
 76  26  0.00476441 i
 76  27  0.010663 i
 76  28  0.0168801 i
 76  29  0.0228533 i
 76  30  0.0275936 i
 76  31  0.030528 i
 76  32  0.0321707 i
 76  33  0.0330792 i
 76  34  0.0331383 i
 76  35  0.031804 i
 76  36  0.0288046 i
 76  37  0.0246899 i
 76  38  0.0205032 i
 76  39  0.0163235 i
 76  40  0.0116755 i
 76  41  0.00633749 i
 76  42  0.000993432 i
 76  43 -0.00349448 i
 76  44 -0.00700393 i
 76  45 -0.0103969 i
 76  46 -0.0139371 i
 76  47 -0.0169181 i
 76  48 -0.0183511 i
 76  49 -0.0184099 i
 76  50 -0.0181799 i
 76  51 -0.0184099 i
 76  52 -0.0183511 i
 76  53 -0.0169181 i
 76  54 -0.0139371 i
 76  55 -0.0103969 i
 76  56 -0.00700393 i
 76  57 -0.00349448 i
 76  58  0.000993432 i
 76  59  0.00633749 i
 76  60  0.0116755 i
 76  61  0.0163235 i
 76  62  0.0205032 i
 76  63  0.0246899 i
 76  64  0.0288046 i
 76  65  0.031804 i
 76  66  0.0331383 i
 76  67  0.0330792 i
 76  68  0.0321707 i
 76  69  0.030528 i
 76  70  0.0275936 i
 76  71  0.0228533 i
 76  72  0.0168801 i
 76  73  0.010663 i
 76  74  0.00476441 i
 76  75 -0.000798539 i
 76  76 -0.00660271 i
 76  77 -0.0123699 i
 76  78 -0.016994 i
 76  79 -0.0195306 i
 76  80 -0.0198784 i
 76  81 -0.018868 i
 76  82 -0.0176201 i
 76  83 -0.0159139 i
 76  84 -0.013006 i
 76  85 -0.00825503 i
 76  86 -0.00188516 i
 76  87  0.00450296 i
 76  88  0.00915531 i
 76  89  0.0110997 i
 76  90  0.0103508 i
 76  91  0.00802754 i
 76  92  0.00526558 i
 76  93  0.0028751 i
 76  94  0.00134315 i
 76  95  0.000467132 i
 76  96  0.000110491 o
 76  97  3.86598e-06 o
 76  98 -4.35314e-07 o
 76  99  2.47044e-05 o

# IsoCurve 24, 100 points
# x y z type
 75  0 -9.76048e-06 o
 75  1  2.47133e-05 o
 75  2  2.52289e-06 o
 75  3  2.497e-05 o
 75  4  0.000249541 o
 75  5  0.000785055 i
 75  6  0.00201784 i
 75  7  0.00406657 i
 75  8  0.00676775 i
 75  9  0.00946843 i
 75  10  0.0108459 i
 75  11  0.00980274 i
 75  12  0.00592443 i
 75  13 -8.06112e-05 i
 75  14 -0.00644315 i
 75  15 -0.0115487 i
 75  16 -0.0147475 i
 75  17 -0.0165472 i
 75  18 -0.0179659 i
 75  19 -0.0190685 i
 75  20 -0.0190383 i
 75  21 -0.0168017 i
 75  22 -0.0122561 i
 75  23 -0.00652925 i
 75  24 -0.000718175 i
 75  25  0.0048197 i
 75  26  0.0106299 i
 75  27  0.0169758 i
 75  28  0.022965 i
 75  29  0.027385 i
 75  30  0.0300122 i
 75  31  0.031282 i
 75  32  0.031825 i
 75  33  0.0312596 i
 75  34  0.0288437 i
 75  35  0.0248057 i
 75  36  0.0199746 i
 75  37  0.0149064 i
 75  38  0.00961012 i
 75  39  0.00362097 i
 75  40 -0.0028226 i
 75  41 -0.00872823 i
 75  42 -0.0138856 i
 75  43 -0.0185544 i
 75  44 -0.0229594 i
 75  45 -0.0270172 i
 75  46 -0.0301967 i
 75  47 -0.0323156 i
 75  48 -0.0339683 i
 75  49 -0.0351481 i
 75  50 -0.0355696 i
 75  51 -0.0351481 i
 75  52 -0.0339683 i
 75  53 -0.0323156 i
 75  54 -0.0301967 i
 75  55 -0.0270172 i
 75  56 -0.0229594 i
 75  57 -0.0185544 i
 75  58 -0.0138856 i
 75  59 -0.00872823 i
 75  60 -0.0028226 i
 75  61  0.00362097 i
 75  62  0.00961012 i
 75  63  0.0149064 i
 75  64  0.0199746 i
 75  65  0.0248057 i
 75  66  0.0288437 i
 75  67  0.0312596 i
 75  68  0.031825 i
 75  69  0.031282 i
 75  70  0.0300122 i
 75  71  0.027385 i
 75  72  0.022965 i
 75  73  0.0169758 i
 75  74  0.0106299 i
 75  75  0.0048197 i
 75  76 -0.000718175 i
 75  77 -0.00652925 i
 75  78 -0.0122561 i
 75  79 -0.0168017 i
 75  80 -0.0190383 i
 75  81 -0.0190685 i
 75  82 -0.0179659 i
 75  83 -0.0165472 i
 75  84 -0.0147475 i
 75  85 -0.0115487 i
 75  86 -0.00644315 i
 75  87 -8.06112e-05 i
 75  88  0.00592443 i
 75  89  0.00980274 i
 75  90  0.0108459 i
 75  91  0.00946843 i
 75  92  0.00676775 i
 75  93  0.00406657 i
 75  94  0.00201784 i
 75  95  0.000785055 i
 75  96  0.000249541 o
 75  97  2.497e-05 o
 75  98  2.52289e-06 o
 75  99  2.47133e-05 o

# IsoCurve 25, 100 points
# x y z type
 74  0  1.80178e-05 o
 74  1 -1.63349e-05 o
 74  2  2.10932e-06 o
 74  3  8.72201e-05 o
 74  4  0.000420109 o
 74  5  0.00127738 i
 74  6  0.002951 i
 74  7  0.00543775 i
 74  8  0.00822126 i
 74  9  0.0102762 i
 74  10  0.0102165 i
 74  11  0.00730579 i
 74  12  0.00190275 i
 74  13 -0.00444553 i
 74  14 -0.00982678 i
 74  15 -0.0133535 i
 74  16 -0.0154416 i
 74  17 -0.0169139 i
 74  18 -0.0182825 i
 74  19 -0.0185655 i
 74  20 -0.0166088 i
 74  21 -0.0124341 i
 74  22 -0.0068975 i
 74  23 -0.00116545 i
 74  24  0.00437914 i
 74  25  0.0102938 i
 74  26  0.0165678 i
 74  27  0.0223606 i
 74  28  0.0267877 i
 74  29  0.0292509 i
 74  30  0.0302492 i
 74  31  0.0303425 i
 74  32  0.0291393 i
 74  33  0.0261283 i
 74  34  0.0214009 i
 74  35  0.0155803 i
 74  36  0.00959727 i
 74  37  0.00347064 i
 74  38 -0.0033158 i
 74  39 -0.0105137 i
 74  40 -0.0172897 i
 74  41 -0.0231446 i
 74  42 -0.0281393 i
 74  43 -0.0329645 i
 74  44 -0.0376136 i
 74  45 -0.0412389 i
 74  46 -0.0434849 i
 74  47 -0.04506 i
 74  48 -0.0467022 i
 74  49 -0.048443 i
 74  50 -0.0492456 i
 74  51 -0.048443 i
 74  52 -0.0467022 i
 74  53 -0.04506 i
 74  54 -0.0434849 i
 74  55 -0.0412389 i
 74  56 -0.0376136 i
 74  57 -0.0329645 i
 74  58 -0.0281393 i
 74  59 -0.0231446 i
 74  60 -0.0172897 i
 74  61 -0.0105137 i
 74  62 -0.0033158 i
 74  63  0.00347064 i
 74  64  0.00959727 i
 74  65  0.0155803 i
 74  66  0.0214009 i
 74  67  0.0261283 i
 74  68  0.0291393 i
 74  69  0.0303425 i
 74  70  0.0302492 i
 74  71  0.0292509 i
 74  72  0.0267877 i
 74  73  0.0223606 i
 74  74  0.0165678 i
 74  75  0.0102938 i
 74  76  0.00437914 i
 74  77 -0.00116545 i
 74  78 -0.0068975 i
 74  79 -0.0124341 i
 74  80 -0.0166088 i
 74  81 -0.0185655 i
 74  82 -0.0182825 i
 74  83 -0.0169139 i
 74  84 -0.0154416 i
 74  85 -0.0133535 i
 74  86 -0.00982678 i
 74  87 -0.00444553 i
 74  88  0.00190275 i
 74  89  0.00730579 i
 74  90  0.0102165 i
 74  91  0.0102762 i
 74  92  0.00822126 i
 74  93  0.00543775 i
 74  94  0.002951 i
 74  95  0.00127738 i
 74  96  0.000420109 o
 74  97  8.72201e-05 o
 74  98  2.10932e-06 o
 74  99 -1.63349e-05 o

# IsoCurve 26, 100 points
# x y z type
 73  0 -1.16432e-05 o
 73  1 -2.92288e-05 o
 73  2  9.2394e-06 o
 73  3  0.000158573 o
 73  4  0.00071221 o
 73  5  0.00195419 i
 73  6  0.0040445 i
 73  7  0.00688506 i
 73  8  0.00935994 i
 73  9  0.0102582 i
 73  10  0.00845196 i
 73  11  0.00382375 i
 73  12 -0.00220432 i
 73  13 -0.00781673 i
 73  14 -0.0117867 i
 73  15 -0.014128 i
 73  16 -0.0158467 i
 73  17 -0.0173646 i
 73  18 -0.0179792 i
 73  19 -0.016645 i
 73  20 -0.0128348 i
 73  21 -0.00749717 i
 73  22 -0.0018804 i
 73  23  0.00356713 i
 73  24  0.0093238 i
 73  25  0.0155913 i
 73  26  0.0215702 i
 73  27  0.0258756 i
 73  28  0.0281852 i
 73  29  0.0290417 i
 73  30  0.0288785 i
 73  31  0.0273565 i
 73  32  0.0237233 i
 73  33  0.018226 i
 73  34  0.0119172 i
 73  35  0.00539052 i
 73  36 -0.00158136 i
 73  37 -0.00921393 i
 73  38 -0.0170878 i
 73  39 -0.0240732 i
 73  40 -0.0300107 i
 73  41 -0.0355364 i
 73  42 -0.0408197 i
 73  43 -0.0452421 i
 73  44 -0.0484461 i
 73  45 -0.0506151 i
 73  46 -0.0526165 i
 73  47 -0.054435 i
 73  48 -0.0553797 i
 73  49 -0.0553953 i
 73  50 -0.0552958 i
 73  51 -0.0553953 i
 73  52 -0.0553797 i
 73  53 -0.054435 i
 73  54 -0.0526165 i
 73  55 -0.0506151 i
 73  56 -0.0484461 i
 73  57 -0.0452421 i
 73  58 -0.0408197 i
 73  59 -0.0355364 i
 73  60 -0.0300107 i
 73  61 -0.0240732 i
 73  62 -0.0170878 i
 73  63 -0.00921393 i
 73  64 -0.00158136 i
 73  65  0.00539052 i
 73  66  0.0119172 i
 73  67  0.018226 i
 73  68  0.0237233 i
 73  69  0.0273565 i
 73  70  0.0288785 i
 73  71  0.0290417 i
 73  72  0.0281852 i
 73  73  0.0258756 i
 73  74  0.0215702 i
 73  75  0.0155913 i
 73  76  0.0093238 i
 73  77  0.00356713 i
 73  78 -0.0018804 i
 73  79 -0.00749717 i
 73  80 -0.0128348 i
 73  81 -0.016645 i
 73  82 -0.0179792 i
 73  83 -0.0173646 i
 73  84 -0.0158467 i
 73  85 -0.014128 i
 73  86 -0.0117867 i
 73  87 -0.00781673 i
 73  88 -0.00220432 i
 73  89  0.00382375 i
 73  90  0.00845196 i
 73  91  0.0102582 i
 73  92  0.00935994 i
 73  93  0.00688506 i
 73  94  0.0040445 i
 73  95  0.00195419 i
 73  96  0.00071221 o
 73  97  0.000158573 o
 73  98  9.2394e-06 o
 73  99 -2.92288e-05 o

# IsoCurve 27, 100 points
# x y z type
 72  0 -7.29957e-06 o
 72  1 -6.09754e-05 o
 72  2  1.92276e-05 o
 72  3  0.000286662 o
 72  4  0.00109483 o
 72  5  0.00283331 i
 72  6  0.00534359 i
 72  7  0.0081507 i
 72  8  0.00988993 i
 72  9  0.00923489 i
 72  10  0.00569843 i
 72  11  9.22632e-05 i
 72  12 -0.00566162 i
 72  13 -0.00999138 i
 72  14 -0.0126864 i
 72  15 -0.0145051 i
 72  16 -0.0162667 i
 72  17 -0.0174381 i
 72  18 -0.0165817 i
 72  19 -0.0133456 i
 72  20 -0.00838398 i
 72  21 -0.00292457 i
 72  22  0.00237249 i
 72  23  0.00807251 i
 72  24  0.014327 i
 72  25  0.0201895 i
 72  26  0.0246014 i
 72  27  0.0270305 i
 72  28  0.0278291 i
 72  29  0.0275952 i
 72  30  0.0257443 i
 72  31  0.0216961 i
 72  32  0.0159086 i
 72  33  0.00911679 i
 72  34  0.00195996 i
 72  35 -0.00550855 i
 72  36 -0.0136136 i
 72  37 -0.0217931 i
 72  38 -0.0290323 i
 72  39 -0.0352462 i
 72  40 -0.0406675 i
 72  41 -0.0454982 i
 72  42 -0.0496137 i
 72  43 -0.0524486 i
 72  44 -0.0540432 i
 72  45 -0.0553332 i
 72  46 -0.0565906 i
 72  47 -0.0574718 i
 72  48 -0.0576184 i
 72  49 -0.057112 i
 72  50 -0.0567247 i
 72  51 -0.057112 i
 72  52 -0.0576184 i
 72  53 -0.0574718 i
 72  54 -0.0565906 i
 72  55 -0.0553332 i
 72  56 -0.0540432 i
 72  57 -0.0524486 i
 72  58 -0.0496137 i
 72  59 -0.0454982 i
 72  60 -0.0406675 i
 72  61 -0.0352462 i
 72  62 -0.0290323 i
 72  63 -0.0217931 i
 72  64 -0.0136136 i
 72  65 -0.00550855 i
 72  66  0.00195996 i
 72  67  0.00911679 i
 72  68  0.0159086 i
 72  69  0.0216961 i
 72  70  0.0257443 i
 72  71  0.0275952 i
 72  72  0.0278291 i
 72  73  0.0270305 i
 72  74  0.0246014 i
 72  75  0.0201895 i
 72  76  0.014327 i
 72  77  0.00807251 i
 72  78  0.00237249 i
 72  79 -0.00292457 i
 72  80 -0.00838398 i
 72  81 -0.0133456 i
 72  82 -0.0165817 i
 72  83 -0.0174381 i
 72  84 -0.0162667 i
 72  85 -0.0145051 i
 72  86 -0.0126864 i
 72  87 -0.00999138 i
 72  88 -0.00566162 i
 72  89  9.22632e-05 i
 72  90  0.00569843 i
 72  91  0.00923489 i
 72  92  0.00988993 i
 72  93  0.0081507 i
 72  94  0.00534359 i
 72  95  0.00283331 i
 72  96  0.00109483 o
 72  97  0.000286662 o
 72  98  1.92276e-05 o
 72  99 -6.09754e-05 o

# IsoCurve 28, 100 points
# x y z type
 71  0 -4.67167e-05 o
 71  1 -7.03971e-05 o
 71  2  4.34422e-05 o
 71  3  0.000503331 o
 71  4  0.00164078 o
 71  5  0.00384995 i
 71  6  0.00662951 i
 71  7  0.00905832 i
 71  8  0.00963512 i
 71  9  0.00725363 i
 71  10  0.00240006 i
 71  11 -0.00327787 i
 71  12 -0.00801353 i
 71  13 -0.0110626 i
 71  14 -0.0131133 i
 71  15 -0.0150633 i
 71  16 -0.0164942 i
 71  17 -0.0164432 i
 71  18 -0.0139214 i
 71  19 -0.00939335 i
 71  20 -0.00423963 i
 71  21  0.000942748 i
 71  22  0.00646789 i
 71  23  0.0125597 i
 71  24  0.0185815 i
 71  25  0.0231775 i
 71  26  0.0256613 i
 71  27  0.0265711 i
 71  28  0.0262967 i
 71  29  0.0244731 i
 71  30  0.0204083 i
 71  31  0.0142337 i
 71  32  0.0070628 i
 71  33 -0.000288584 i
 71  34 -0.00814144 i
 71  35 -0.0166479 i
 71  36 -0.0251009 i
 71  37 -0.0323597 i
 71  38 -0.0382561 i
 71  39 -0.0434451 i
 71  40 -0.0481188 i
 71  41 -0.0514272 i
 71  42 -0.0530651 i
 71  43 -0.0537148 i
 71  44 -0.0542394 i
 71  45 -0.0544961 i
 71  46 -0.053889 i
 71  47 -0.0526916 i
 71  48 -0.0521028 i
 71  49 -0.052385 i
 71  50 -0.0526899 i
 71  51 -0.052385 i
 71  52 -0.0521028 i
 71  53 -0.0526916 i
 71  54 -0.053889 i
 71  55 -0.0544961 i
 71  56 -0.0542394 i
 71  57 -0.0537148 i
 71  58 -0.0530651 i
 71  59 -0.0514272 i
 71  60 -0.0481188 i
 71  61 -0.0434451 i
 71  62 -0.0382561 i
 71  63 -0.0323597 i
 71  64 -0.0251009 i
 71  65 -0.0166479 i
 71  66 -0.00814144 i
 71  67 -0.000288584 i
 71  68  0.0070628 i
 71  69  0.0142337 i
 71  70  0.0204083 i
 71  71  0.0244731 i
 71  72  0.0262967 i
 71  73  0.0265711 i
 71  74  0.0256613 i
 71  75  0.0231775 i
 71  76  0.0185815 i
 71  77  0.0125597 i
 71  78  0.00646789 i
 71  79  0.000942748 i
 71  80 -0.00423963 i
 71  81 -0.00939335 i
 71  82 -0.0139214 i
 71  83 -0.0164432 i
 71  84 -0.0164942 i
 71  85 -0.0150633 i
 71  86 -0.0131133 i
 71  87 -0.0110626 i
 71  88 -0.00801353 i
 71  89 -0.00327787 i
 71  90  0.00240006 i
 71  91  0.00725363 i
 71  92  0.00963512 i
 71  93  0.00905832 i
 71  94  0.00662951 i
 71  95  0.00384995 i
 71  96  0.00164078 o
 71  97  0.000503331 o
 71  98  4.34422e-05 o
 71  99 -7.03971e-05 o

# IsoCurve 29, 100 points
# x y z type
 70  0 -8.15718e-05 o
 70  1 -7.24931e-05 o
 70  2  8.55037e-05 o
 70  3  0.000791361 o
 70  4  0.00239672 o
 70  5  0.00496768 i
 70  6  0.00777331 i
 70  7  0.00936549 i
 70  8  0.00841808 i
 70  9  0.00461266 i
 70  10 -0.000771604 i
 70  11 -0.00579844 i
 70  12 -0.0093083 i
 70  13 -0.0115689 i
 70  14 -0.013586 i
 70  15 -0.0155171 i
 70  16 -0.0160943 i
 70  17 -0.0143367 i
 70  18 -0.0104568 i
 70  19 -0.00557696 i
 70  20 -0.000728359 i
 70  21  0.00450245 i
 70  22  0.0105635 i
 70  23  0.0166301 i
 70  24  0.0213791 i
 70  25  0.0241865 i
 70  26  0.0252906 i
 70  27  0.0252585 i
 70  28  0.0235331 i
 70  29  0.0193437 i
 70  30  0.0132409 i
 70  31  0.00613147 i
 70  32 -0.00155188 i
 70  33 -0.00971246 i
 70  34 -0.0183622 i
 70  35 -0.0268368 i
 70  36 -0.0339837 i
 70  37 -0.0398371 i
 70  38 -0.0447485 i
 70  39 -0.0484921 i
 70  40 -0.0507343 i
 70  41 -0.0514633 i
 70  42 -0.0509054 i
 70  43 -0.0498756 i
 70  44 -0.0484619 i
 70  45 -0.046346 i
 70  46 -0.0438918 i
 70  47 -0.0417795 i
 70  48 -0.0402599 i
 70  49 -0.0395999 i
 70  50 -0.0394881 i
 70  51 -0.0395999 i
 70  52 -0.0402599 i
 70  53 -0.0417795 i
 70  54 -0.0438918 i
 70  55 -0.046346 i
 70  56 -0.0484619 i
 70  57 -0.0498756 i
 70  58 -0.0509054 i
 70  59 -0.0514633 i
 70  60 -0.0507343 i
 70  61 -0.0484921 i
 70  62 -0.0447485 i
 70  63 -0.0398371 i
 70  64 -0.0339837 i
 70  65 -0.0268368 i
 70  66 -0.0183622 i
 70  67 -0.00971246 i
 70  68 -0.00155188 i
 70  69  0.00613147 i
 70  70  0.0132409 i
 70  71  0.0193437 i
 70  72  0.0235331 i
 70  73  0.0252585 i
 70  74  0.0252906 i
 70  75  0.0241865 i
 70  76  0.0213791 i
 70  77  0.0166301 i
 70  78  0.0105635 i
 70  79  0.00450245 i
 70  80 -0.000728359 i
 70  81 -0.00557696 i
 70  82 -0.0104568 i
 70  83 -0.0143367 i
 70  84 -0.0160943 i
 70  85 -0.0155171 i
 70  86 -0.013586 i
 70  87 -0.0115689 i
 70  88 -0.0093083 i
 70  89 -0.00579844 i
 70  90 -0.000771604 i
 70  91  0.00461266 i
 70  92  0.00841808 i
 70  93  0.00936549 i
 70  94  0.00777331 i
 70  95  0.00496768 i
 70  96  0.00239672 o
 70  97  0.000791361 o
 70  98  8.55037e-05 o
 70  99 -7.24931e-05 o

# IsoCurve 30, 100 points
# x y z type
 69  0 -0.000144984 o
 69  1 -8.0938e-05 o
 69  2  0.000186728 o
 69  3  0.00124062 o
 69  4  0.00327276 o
 69  5  0.00607193 i
 69  6  0.00856263 i
 69  7  0.00893493 i
 69  8  0.00645507 i
 69  9  0.0017455 i
 69  10 -0.00341292 i
 69  11 -0.00728468 i
 69  12 -0.00983695 i
 69  13 -0.0120582 i
 69  14 -0.0141592 i
 69  15 -0.0154708 i
 69  16 -0.0146439 i
 69  17 -0.0114127 i
 69  18 -0.00707207 i
 69  19 -0.00247166 i
 69  20  0.00254106 i
 69  21  0.00822871 i
 69  22  0.014268 i
 69  23  0.0193822 i
 69  24  0.0224953 i
 69  25  0.0239353 i
 69  26  0.0241728 i
 69  27  0.0227458 i
 69  28  0.0189931 i
 69  29  0.0129835 i
 69  30  0.00569323 i
 69  31 -0.00190534 i
 69  32 -0.0100321 i
 69  33 -0.0188543 i
 69  34 -0.0273858 i
 69  35 -0.0344608 i
 69  36 -0.0399638 i
 69  37 -0.0443365 i
 69  38 -0.0476041 i
 69  39 -0.0489808 i
 69  40 -0.0481585 i
 69  41 -0.0460517 i
 69  42 -0.0435689 i
 69  43 -0.0404148 i
 69  44 -0.0362141 i
 69  45 -0.0316714 i
 69  46 -0.0279625 i
 69  47 -0.0252741 i
 69  48 -0.0228356 i
 69  49 -0.0204968 i
 69  50 -0.0194378 i
 69  51 -0.0204968 i
 69  52 -0.0228356 i
 69  53 -0.0252741 i
 69  54 -0.0279625 i
 69  55 -0.0316714 i
 69  56 -0.0362141 i
 69  57 -0.0404148 i
 69  58 -0.0435689 i
 69  59 -0.0460517 i
 69  60 -0.0481585 i
 69  61 -0.0489808 i
 69  62 -0.0476041 i
 69  63 -0.0443365 i
 69  64 -0.0399638 i
 69  65 -0.0344608 i
 69  66 -0.0273858 i
 69  67 -0.0188543 i
 69  68 -0.0100321 i
 69  69 -0.00190534 i
 69  70  0.00569323 i
 69  71  0.0129835 i
 69  72  0.0189931 i
 69  73  0.0227458 i
 69  74  0.0241728 i
 69  75  0.0239353 i
 69  76  0.0224953 i
 69  77  0.0193822 i
 69  78  0.014268 i
 69  79  0.00822871 i
 69  80  0.00254106 i
 69  81 -0.00247166 i
 69  82 -0.00707207 i
 69  83 -0.0114127 i
 69  84 -0.0146439 i
 69  85 -0.0154708 i
 69  86 -0.0141592 i
 69  87 -0.0120582 i
 69  88 -0.00983695 i
 69  89 -0.00728468 i
 69  90 -0.00341292 i
 69  91  0.0017455 i
 69  92  0.00645507 i
 69  93  0.00893493 i
 69  94  0.00856263 i
 69  95  0.00607193 i
 69  96  0.00327276 o
 69  97  0.00124062 o
 69  98  0.000186728 o
 69  99 -8.0938e-05 o

# IsoCurve 31, 100 points
# x y z type
 68  0 -0.000240308 o
 68  1 -7.39882e-05 o
 68  2  0.000384827 o
 68  3  0.00176293 o
 68  4  0.00431169 o
 68  5  0.00706954 i
 68  6  0.00873399 i
 68  7  0.00776039 i
 68  8  0.00404366 i
 68  9 -0.000849456 i
 68  10 -0.00514452 i
 68  11 -0.00804232 i
 68  12 -0.0102341 i
 68  13 -0.012572 i
 68  14 -0.0144864 i
 68  15 -0.0145684 i
 68  16 -0.01232 i
 68  17 -0.00842465 i
 68  18 -0.00420014 i
 68  19  0.00027829 i
 68  20  0.00575052 i
 68  21  0.0118066 i
 68  22  0.0170616 i
 68  23  0.0205715 i
 68  24  0.0223883 i
 68  25  0.023054 i
 68  26  0.0221934 i
 68  27  0.018793 i
 68  28  0.0131128 i
 68  29  0.00623265 i
 68  30 -0.00131895 i
 68  31 -0.00955873 i
 68  32 -0.0183263 i
 68  33 -0.026846 i
 68  34 -0.0338028 i
 68  35 -0.039103 i
 68  36 -0.0432341 i
 68  37 -0.0457689 i
 68  38 -0.0459917 i
 68  39 -0.0441724 i
 68  40 -0.0408397 i
 68  41 -0.0365198 i
 68  42 -0.0312711 i
 68  43 -0.0250275 i
 68  44 -0.0185329 i
 68  45 -0.0127521 i
 68  46 -0.00758603 i
 68  47 -0.0030371 i
 68  48  0.000393131 i
 68  49  0.00252511 i
 68  50  0.00329094 i
 68  51  0.00252511 i
 68  52  0.000393131 i
 68  53 -0.0030371 i
 68  54 -0.00758603 i
 68  55 -0.0127521 i
 68  56 -0.0185329 i
 68  57 -0.0250275 i
 68  58 -0.0312711 i
 68  59 -0.0365198 i
 68  60 -0.0408397 i
 68  61 -0.0441724 i
 68  62 -0.0459917 i
 68  63 -0.0457689 i
 68  64 -0.0432341 i
 68  65 -0.039103 i
 68  66 -0.0338028 i
 68  67 -0.026846 i
 68  68 -0.0183263 i
 68  69 -0.00955873 i
 68  70 -0.00131895 i
 68  71  0.00623265 i
 68  72  0.0131128 i
 68  73  0.018793 i
 68  74  0.0221934 i
 68  75  0.023054 i
 68  76  0.0223883 i
 68  77  0.0205715 i
 68  78  0.0170616 i
 68  79  0.0118066 i
 68  80  0.00575052 i
 68  81  0.00027829 i
 68  82 -0.00420014 i
 68  83 -0.00842465 i
 68  84 -0.01232 i
 68  85 -0.0145684 i
 68  86 -0.0144864 i
 68  87 -0.012572 i
 68  88 -0.0102341 i
 68  89 -0.00804232 i
 68  90 -0.00514452 i
 68  91 -0.000849456 i
 68  92  0.00404366 i
 68  93  0.00776039 i
 68  94  0.00873399 i
 68  95  0.00706954 i
 68  96  0.00431169 o
 68  97  0.00176293 o
 68  98  0.000384827 o
 68  99 -7.39882e-05 o

# IsoCurve 32, 100 points
# x y z type
 67  0 -0.000322275 o
 67  1 -8.49898e-05 o
 67  2  0.000674246 o
 67  3  0.00248375 o
 67  4  0.00528981 o
 67  5  0.0077433 i
 67  6  0.00831248 i
 67  7  0.00601419 i
 67  8  0.00159739 i
 67  9 -0.00281771 i
 67  10 -0.00606 i
